2018-11-17 14:48:32,283 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:48:19,659 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:19,659 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:48:19,661 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:19,661 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:48:19'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:48:19')
2018-11-17 15:48:19,663 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:48:19,667 DEBUG (0.003) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users`; args=()
2018-11-17 15:48:23,436 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:48:23,437 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:23,437 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:48:23,439 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:23,440 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:48:23'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:48:23')
2018-11-17 15:48:23,443 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:48:23,445 DEBUG (0.001) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users` WHERE `users`.`id` = 8; args=(8,)
2018-11-17 15:48:27,344 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:48:27,345 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:27,345 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:48:27,347 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:27,348 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:48:27'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:48:27')
2018-11-17 15:48:27,351 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:48:27,353 DEBUG (0.000) UPDATE `users` SET `name` = 'monkey1666', `age` = 1, `sex` = 1, `city` = 'beijing' WHERE `users`.`id` = 8; args=('monkey1666', 1, 1, 'beijing', 8)
2018-11-17 15:48:30,342 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:48:30,343 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:30,343 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:48:30,346 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:48:30,347 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:48:30'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:48:30')
2018-11-17 15:48:30,349 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:48:30,358 DEBUG (0.006) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users`; args=()
2018-11-17 15:49:39,618 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:49:39,619 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:39,620 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:49:39,667 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:39,668 DEBUG (0.001) SHOW FULL TABLES; args=None
2018-11-17 15:49:39,670 DEBUG (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-11-17 15:49:42,836 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:49:42,837 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:42,837 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:49:42,839 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:42,840 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:49:42'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:49:42')
2018-11-17 15:49:42,843 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:49:42,854 DEBUG (0.006) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users`; args=()
2018-11-17 15:49:48,062 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:49:48,062 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:48,063 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:49:48,065 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:48,066 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:49:48'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:49:48')
2018-11-17 15:49:48,068 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:49:48,071 DEBUG (0.001) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users` WHERE `users`.`id` = 8; args=(8,)
2018-11-17 15:49:52,766 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:49:52,766 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:52,767 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:49:52,769 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:52,770 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:49:52'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:49:52')
2018-11-17 15:49:52,772 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:49:52,775 DEBUG (0.000) UPDATE `users` SET `name` = 'monkey999', `age` = 1, `sex` = 1, `city` = 'beijing' WHERE `users`.`id` = 8; args=('monkey999', 1, 1, 'beijing', 8)
2018-11-17 15:49:55,798 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:49:55,798 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:55,799 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:49:55,801 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:49:55,802 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:49:55'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:49:55')
2018-11-17 15:49:55,804 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:49:55,813 DEBUG (0.006) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users`; args=()
2018-11-17 15:50:00,809 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:50:00,810 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:50:00,810 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:50:00,812 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:50:00,813 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:50:00'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:50:00')
2018-11-17 15:50:00,816 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:50:00,818 DEBUG (0.001) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users` WHERE `users`.`id` = 8; args=(8,)
2018-11-17 15:50:00,820 DEBUG (0.000) DELETE FROM `users` WHERE `users`.`id` IN (8); args=(8,)
2018-11-17 15:50:03,831 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-17 15:50:03,831 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:50:03,832 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-17 15:50:03,833 DEBUG (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-11-17 15:50:03,834 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '1b3870ye0pauvnnizaoc7dp66x36xign' AND `django_session`.`expire_date` > '2018-11-17 07:50:03'); args=('1b3870ye0pauvnnizaoc7dp66x36xign', '2018-11-17 07:50:03')
2018-11-17 15:50:03,837 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-17 15:50:03,845 DEBUG (0.005) SELECT `users`.`id`, `users`.`name`, `users`.`sex`, `users`.`age`, `users`.`city`, `users`.`creat_time`, `users`.`update_time` FROM `users`; args=()
